date_heure,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale
2023-07-04T05:30:00+00:00,,45051,
2023-07-04T06:00:00+00:00,28238.0,46156,74394.0
2023-07-04T06:30:00+00:00,,47051,
2023-07-04T07:00:00+00:00,27599.0,47847,75446.0
2023-07-04T07:30:00+00:00,,48473,
2023-07-04T08:00:00+00:00,26454.0,49009,75463.0
2023-07-04T13:30:00+00:00,,48463,
2023-07-04T19:30:00+00:00,,43868,
2023-07-05T00:30:00+00:00,,37346,
2023-07-05T02:00:00+00:00,22470.0,35843,58313.0
2023-07-05T04:00:00+00:00,21872.0,39329,61201.0
2023-07-05T05:00:00+00:00,24519.0,43200,67719.0
2023-07-05T05:30:00+00:00,,44960,
2023-07-05T06:30:00+00:00,,47397,
2023-07-05T12:30:00+00:00,,49670,
2023-07-05T13:00:00+00:00,20900.0,49060,69960.0
2023-07-05T13:30:00+00:00,,48518,
2023-07-05T16:30:00+00:00,,48838,
2023-07-05T17:00:00+00:00,27065.0,48584,75649.0
2023-07-05T17:30:00+00:00,,47840,
2023-07-05T22:00:00+00:00,24231.0,42802,67033.0
2023-07-06T02:00:00+00:00,23740.0,35638,59378.0
2023-07-06T08:00:00+00:00,30000.0,49455,79455.0
2023-07-06T19:30:00+00:00,,44310,
2023-07-07T01:30:00+00:00,,36213,
2023-07-07T07:00:00+00:00,28335.0,48708,77043.0
2023-07-07T09:00:00+00:00,24192.0,50836,75028.0
2023-07-28T13:30:00+00:00,,46141,
2023-07-28T16:00:00+00:00,22850.0,45434,68284.0
2023-07-28T17:30:00+00:00,,44944,
2023-07-28T18:00:00+00:00,23080.0,43965,67045.0
2023-07-28T13:30:00+00:00,,46141,
2023-07-28T16:00:00+00:00,22850.0,45434,68284.0
2023-07-28T17:30:00+00:00,,44944,
2023-07-28T18:00:00+00:00,23080.0,43965,67045.0
2023-07-28T18:30:00+00:00,,42946,
2023-07-28T22:00:00+00:00,15656.0,40752,56408.0
2023-07-28T22:30:00+00:00,,38334,
2023-07-28T23:30:00+00:00,,37231,
2023-07-29T00:00:00+00:00,13416.0,36378,49794.0
2023-07-29T08:00:00+00:00,17576.0,41255,58831.0
2023-07-29T10:30:00+00:00,,45422,
2023-07-29T17:00:00+00:00,18079.0,41313,59392.0
2023-07-29T18:00:00+00:00,18655.0,40042,58697.0
2023-07-29T21:00:00+00:00,16483.0,40769,57252.0
2023-07-29T23:00:00+00:00,13243.0,35896,49139.0
2023-07-30T00:00:00+00:00,13056.0,34575,47631.0
2023-07-30T09:30:00+00:00,,40726,
2023-07-30T11:30:00+00:00,,39816,
2023-07-30T16:00:00+00:00,14522.0,38262,52784.0
2023-07-30T17:00:00+00:00,15464.0,39722,55186.0
2023-07-30T18:30:00+00:00,,39084,
2023-07-30T20:30:00+00:00,,41339,
2023-07-30T21:30:00+00:00,,39463,
2023-07-31T01:00:00+00:00,13611.0,32043,45654.0
2023-07-31T02:00:00+00:00,14394.0,31371,45765.0
2023-07-31T03:30:00+00:00,,33742,
2023-07-31T10:00:00+00:00,19897.0,47543,67440.0
2023-07-31T11:00:00+00:00,19250.0,46940,66190.0
2023-07-31T13:00:00+00:00,17975.0,45326,63301.0
2023-07-31T13:30:00+00:00,,44769,
2023-07-31T14:00:00+00:00,17662.0,44334,61996.0
2023-07-31T16:00:00+00:00,19418.0,44455,63873.0
2023-07-31T17:00:00+00:00,21167.0,45696,66863.0
2023-07-31T18:30:00+00:00,,42817,
2023-07-31T21:00:00+00:00,17554.0,42423,59977.0
2023-07-31T22:30:00+00:00,,37559,
2023-07-31T23:30:00+00:00,,36913,
2023-08-01T00:00:00+00:00,14379.0,36182,50561.0
2023-08-01T01:00:00+00:00,14108.0,34333,48441.0
2023-08-01T03:00:00+00:00,15341.0,34578,49919.0
2023-08-01T05:00:00+00:00,20720.0,38996,59716.0
2023-08-01T05:30:00+00:00,,40660,
2023-08-01T07:00:00+00:00,21254.0,44178,65432.0
2023-08-01T08:00:00+00:00,21246.0,45609,66855.0
2023-08-01T14:30:00+00:00,,44055,
2023-08-01T15:00:00+00:00,17196.0,43553,60749.0
2023-08-01T18:30:00+00:00,,41879,
2023-08-01T19:00:00+00:00,20863.0,41889,62752.0
2023-08-02T02:30:00+00:00,,33782,
2023-08-02T03:00:00+00:00,15937.0,34621,50558.0
2023-08-02T04:30:00+00:00,,37671,
2023-08-02T05:00:00+00:00,18636.0,39426,58062.0
2023-08-02T06:30:00+00:00,,43733,
2023-08-02T10:00:00+00:00,19136.0,49404,68540.0
2023-08-03T00:00:00+00:00,16783.0,36361,53144.0
2023-08-03T01:00:00+00:00,16573.0,34502,51075.0
2023-08-03T01:30:00+00:00,,33801,
2023-08-03T02:30:00+00:00,,33666,
2023-08-03T04:00:00+00:00,17628.0,36271,53899.0
2023-08-03T05:00:00+00:00,19350.0,38778,58128.0
2023-08-03T07:30:00+00:00,,44779,
2023-08-03T08:00:00+00:00,19836.0,45296,65132.0
2023-08-03T09:30:00+00:00,,47422,
2023-08-03T11:00:00+00:00,18702.0,47088,65790.0
2023-08-03T12:30:00+00:00,,45690,
2023-08-03T16:00:00+00:00,19940.0,43628,63568.0
2023-08-03T21:00:00+00:00,19526.0,41775,61301.0
2023-08-04T00:30:00+00:00,,34008,
2023-08-04T02:00:00+00:00,17239.0,32524,49763.0
2023-08-04T02:30:00+00:00,,32576,
2023-08-04T12:30:00+00:00,,43776,
2023-08-04T14:00:00+00:00,19386.0,41432,60818.0
2023-08-04T16:30:00+00:00,,42456,
2023-08-04T17:00:00+00:00,22004.0,42241,64245.0
2023-08-04T18:00:00+00:00,22242.0,40607,62849.0
2023-08-04T20:00:00+00:00,20750.0,40567,61317.0
2023-08-04T21:30:00+00:00,,40004,
2023-08-04T22:00:00+00:00,14298.0,38342,52640.0
2023-08-05T00:30:00+00:00,,32686,
2023-08-05T03:00:00+00:00,13289.0,30952,44241.0
2023-08-05T06:30:00+00:00,,35776,
2023-08-05T13:00:00+00:00,14741.0,39590,54331.0
2023-08-05T14:00:00+00:00,14559.0,38780,53339.0
2023-08-05T15:30:00+00:00,,38986,
2023-08-05T18:30:00+00:00,,38150,
2023-08-05T20:00:00+00:00,16624.0,39005,55629.0
2023-08-05T22:00:00+00:00,13192.0,37291,50483.0
2023-08-06T04:30:00+00:00,,30147,
2023-08-06T05:00:00+00:00,14096.0,30779,44875.0
2023-08-06T15:00:00+00:00,14302.0,35617,49919.0
2023-08-06T16:00:00+00:00,15099.0,36848,51947.0
2023-08-06T17:00:00+00:00,15609.0,38454,54063.0
2023-08-06T18:30:00+00:00,,37463,
2023-08-06T19:30:00+00:00,,37999,
2023-08-06T20:00:00+00:00,14641.0,38608,53249.0
2023-08-06T20:30:00+00:00,,39978,
2023-08-06T22:00:00+00:00,15246.0,36760,52006.0
2023-08-07T03:00:00+00:00,16307.0,31524,47831.0
2023-08-07T05:00:00+00:00,18523.0,36122,54645.0
2023-08-07T09:00:00+00:00,19302.0,43433,62735.0
2023-08-08T03:30:00+00:00,,33405,
2023-08-08T08:30:00+00:00,,43444,
2023-08-08T14:00:00+00:00,17139.0,41687,58826.0
2023-08-08T14:30:00+00:00,,41352,
2023-08-08T16:00:00+00:00,18260.0,42068,60328.0
2023-08-08T17:00:00+00:00,19253.0,43191,62444.0
2023-08-09T00:00:00+00:00,18018.0,34789,52807.0
2023-08-09T05:00:00+00:00,21817.0,36631,58448.0
2023-08-09T05:30:00+00:00,,37925,
2023-08-09T14:00:00+00:00,18430.0,42426,60856.0
2023-08-09T18:00:00+00:00,22220.0,42173,64393.0
2023-08-09T19:30:00+00:00,,41304,
2023-08-09T20:00:00+00:00,20721.0,41758,62479.0
2023-08-09T21:00:00+00:00,189534.0,41558,231092.0
2023-08-10T03:00:00+00:00,18242.0,33223,51465.0
2023-08-10T10:00:00+00:00,19534.0,46708,66242.0
2023-08-10T13:30:00+00:00,,43938,
2023-08-10T14:30:00+00:00,,43273,
2023-08-10T16:30:00+00:00,,44491,
2023-08-10T18:30:00+00:00,,41562,
2023-08-10T21:00:00+00:00,18833.0,41907,60740.0
2023-08-10T21:30:00+00:00,,41240,
2023-08-10T23:00:00+00:00,16902.0,36786,53688.0
2023-08-10T23:30:00+00:00,,36140,
2023-08-11T04:00:00+00:00,19569.0,35163,54732.0
2023-08-11T04:30:00+00:00,,35830,
2023-08-11T07:30:00+00:00,,43641,
2023-08-11T10:30:00+00:00,,47929,
2023-08-11T12:30:00+00:00,,45647,
2023-08-11T13:30:00+00:00,,44417,
2023-08-11T16:00:00+00:00,19609.0,43993,63602.0
2023-08-11T18:30:00+00:00,,41828,
2023-08-11T19:00:00+00:00,19354.0,42411,61765.0
2023-08-11T21:00:00+00:00,17832.0,42438,60270.0
2023-08-12T01:30:00+00:00,,32297,
2023-08-12T03:00:00+00:00,12588.0,32065,44653.0
2023-08-12T03:30:00+00:00,,32278,
2023-08-12T06:30:00+00:00,,36883,
2023-08-12T07:00:00+00:00,16959.0,38239,55198.0
2023-08-12T09:00:00+00:00,15896.0,41137,57033.0
2023-08-12T11:30:00+00:00,,41869,
2023-08-12T13:30:00+00:00,,39780,
2023-08-12T15:00:00+00:00,14291.0,39398,53689.0
2023-08-12T16:00:00+00:00,15943.0,40026,55969.0
2023-08-12T16:30:00+00:00,,40691,
2023-08-12T17:30:00+00:00,,40311,
2023-08-12T21:00:00+00:00,16099.0,40243,56342.0
2023-08-12T22:30:00+00:00,,35521,
2023-08-12T23:30:00+00:00,,34622,
2023-08-13T00:00:00+00:00,13340.0,33871,47211.0
2023-08-13T05:00:00+00:00,12711.0,30750,43461.0
2023-08-13T06:30:00+00:00,,33939,
2023-08-13T08:00:00+00:00,14915.0,37391,52306.0
2023-08-13T08:30:00+00:00,,38086,
2023-08-13T10:00:00+00:00,14576.0,40859,55435.0
2023-08-13T10:30:00+00:00,,41449,
2023-08-13T13:30:00+00:00,,37003,
2023-08-13T14:00:00+00:00,12985.0,36533,49518.0
2023-08-13T19:00:00+00:00,16909.0,39501,56410.0
2023-08-13T20:00:00+00:00,16258.0,39680,55938.0
2023-08-13T21:30:00+00:00,,38930,
2023-08-13T23:30:00+00:00,,34000,
2023-08-14T02:00:00+00:00,14393.0,30521,44914.0
2023-08-14T03:00:00+00:00,14721.0,31255,45976.0
2023-08-14T05:30:00+00:00,,35455,
2023-08-14T06:00:00+00:00,17330.0,37017,54347.0
2023-08-14T12:00:00+00:00,15512.0,43772,59284.0
2023-08-14T14:30:00+00:00,,41549,
2023-08-14T16:00:00+00:00,17559.0,42148,59707.0
2023-08-14T17:30:00+00:00,,42325,
2023-08-14T22:30:00+00:00,,35956,
2023-08-15T00:30:00+00:00,,32958,
2023-08-15T01:30:00+00:00,,31595,
2023-08-15T02:00:00+00:00,16060.0,31071,47131.0
2023-08-15T07:00:00+00:00,17164.0,36677,53841.0
2023-08-15T08:00:00+00:00,17203.0,38894,56097.0
2023-08-15T11:30:00+00:00,,40914,
2023-08-15T13:00:00+00:00,14703.0,39375,54078.0
2023-08-15T18:30:00+00:00,,39707,
2023-08-15T21:30:00+00:00,,39440,
2023-08-15T23:00:00+00:00,17124.0,35262,52386.0
2023-08-16T04:00:00+00:00,18721.0,34425,53146.0
2023-08-16T11:30:00+00:00,,46165,
2023-08-16T13:00:00+00:00,17900.0,44901,62801.0
2023-08-16T14:00:00+00:00,18789.0,43982,62771.0
2023-08-16T16:30:00+00:00,,44887,
2023-08-16T18:00:00+00:00,23451.0,42803,66254.0
2023-08-16T19:00:00+00:00,22994.0,42570,65564.0
2023-08-16T21:00:00+00:00,20390.0,41939,62329.0
2023-08-16T21:30:00+00:00,,41088,
2023-08-16T22:30:00+00:00,,37101,
2023-08-17T01:30:00+00:00,,32912,
2023-08-17T04:30:00+00:00,,36310,
2023-08-17T05:00:00+00:00,21384.0,37596,58980.0
2023-08-17T07:30:00+00:00,,43735,
2023-08-17T09:00:00+00:00,19838.0,45888,65726.0
2023-08-17T12:30:00+00:00,,46469,
2023-08-17T13:30:00+00:00,,45748,
2023-08-17T16:30:00+00:00,,46498,
2023-08-17T17:00:00+00:00,21272.0,46081,67353.0
2023-08-17T12:30:00+00:00,,46469,
2023-08-17T13:30:00+00:00,,45748,
2023-08-17T16:30:00+00:00,,46498,
2023-08-17T17:00:00+00:00,21272.0,46081,67353.0
2023-08-18T02:30:00+00:00,,33358,
2023-08-18T10:30:00+00:00,,49180,
2023-08-18T11:30:00+00:00,,48078,
2023-08-18T15:00:00+00:00,18417.0,45856,64273.0
2023-08-18T15:30:00+00:00,,46194,
2023-08-18T17:00:00+00:00,19844.0,46466,66310.0
2023-08-18T19:30:00+00:00,,43613,
2023-08-18T23:00:00+00:00,16052.0,38095,54147.0
2023-08-18T23:30:00+00:00,,37371,
2023-08-19T00:30:00+00:00,,35222,
2023-08-19T03:00:00+00:00,15485.0,33341,48826.0
2023-08-19T12:00:00+00:00,14339.0,43684,58023.0
2023-08-19T14:30:00+00:00,,42154,
2023-08-19T17:00:00+00:00,18286.0,43292,61578.0
2023-08-20T00:00:00+00:00,16439.0,34910,51349.0
2023-08-20T00:30:00+00:00,,33551,
2023-08-20T02:00:00+00:00,18053.0,31543,49596.0
2023-08-20T02:30:00+00:00,,31136,
2023-08-20T07:30:00+00:00,,37825,
2023-08-20T10:00:00+00:00,14594.0,43557,58151.0
2023-08-20T11:00:00+00:00,14308.0,43084,57392.0
2023-08-20T11:30:00+00:00,,42277,
2023-08-20T12:00:00+00:00,13722.0,41851,55573.0
2023-08-20T15:00:00+00:00,15530.0,40438,55968.0
2023-08-20T16:00:00+00:00,17381.0,41470,58851.0
2023-08-20T19:30:00+00:00,,42199,
2023-08-20T20:00:00+00:00,18512.0,42534,61046.0
2023-08-20T21:00:00+00:00,17973.0,41918,59891.0
2023-08-20T23:00:00+00:00,21640.0,36516,58156.0
2023-08-21T03:00:00+00:00,22224.0,34242,56466.0
2023-08-21T04:30:00+00:00,,37684,
2023-08-21T10:00:00+00:00,22186.0,51575,73761.0
2023-08-21T11:00:00+00:00,21975.0,51843,73818.0
2023-08-21T12:30:00+00:00,,51232,
2023-08-21T16:00:00+00:00,22447.0,49283,71730.0
2023-08-21T16:30:00+00:00,,49927,
2023-08-21T20:00:00+00:00,22265.0,46405,68670.0
2023-08-21T21:00:00+00:00,22043.0,45597,67640.0
2023-08-22T03:30:00+00:00,,37885,
2023-08-22T06:00:00+00:00,26031.0,44761,70792.0
2023-08-22T07:00:00+00:00,25973.0,47804,73777.0
2023-08-22T07:30:00+00:00,,48198,
2023-08-22T08:30:00+00:00,,50248,
2023-08-22T09:00:00+00:00,25920.0,51417,77337.0
2023-08-22T14:00:00+00:00,24355.0,51046,75401.0
2023-08-22T14:30:00+00:00,,50820,
2023-08-22T18:30:00+00:00,,48182,
2023-08-22T19:30:00+00:00,,47378,
2023-08-22T20:30:00+00:00,,47806,
2023-08-22T21:30:00+00:00,,45394,
2023-08-22T22:30:00+00:00,,41080,
2023-08-23T00:00:00+00:00,21899.0,39305,61204.0
2023-08-23T03:30:00+00:00,,38511,
2023-08-23T10:30:00+00:00,,54820,
2023-08-23T11:00:00+00:00,25267.0,54129,79396.0
2023-08-23T12:30:00+00:00,,53443,
2023-08-23T13:00:00+00:00,24034.0,53068,77102.0
2023-08-23T14:30:00+00:00,,51594,
2023-08-23T15:30:00+00:00,,51454,
2023-08-23T18:00:00+00:00,27085.0,49517,76602.0
2023-08-23T22:30:00+00:00,,41607,
2023-08-23T23:00:00+00:00,22663.0,41344,64007.0
2023-08-24T00:00:00+00:00,22446.0,39960,62406.0
2023-08-24T01:30:00+00:00,,37409,
2023-08-24T04:30:00+00:00,,41640,
2023-08-24T08:30:00+00:00,,51705,
2023-08-24T11:30:00+00:00,,53729,
2023-08-24T15:00:00+00:00,23223.0,50409,73632.0
2023-08-24T16:00:00+00:00,24052.0,50702,74754.0
2023-08-24T16:30:00+00:00,,51230,
2023-08-24T17:30:00+00:00,,49812,
2023-08-24T20:00:00+00:00,24265.0,47398,71663.0
2023-08-24T23:00:00+00:00,21508.0,40644,62152.0
2023-08-25T05:30:00+00:00,,43949,
2023-08-25T06:30:00+00:00,,46611,
2023-08-25T07:30:00+00:00,,48603,
2023-08-25T08:00:00+00:00,26906.0,49386,76292.0
2023-08-25T11:30:00+00:00,,50396,
2023-08-25T15:30:00+00:00,,47192,
2023-08-25T21:00:00+00:00,22785.0,43858,66643.0
2023-08-25T22:30:00+00:00,,38903,
2023-08-25T23:30:00+00:00,,37936,
2023-08-26T03:30:00+00:00,,34275,
2023-08-26T04:00:00+00:00,19608.0,34803,54411.0
2023-08-26T08:00:00+00:00,22179.0,42113,64292.0
2023-08-26T11:00:00+00:00,18922.0,44199,63121.0
2023-08-26T13:30:00+00:00,,41058,
2023-08-26T16:00:00+00:00,21572.0,40775,62347.0
2023-08-27T01:00:00+00:00,16820.0,32328,49148.0
2023-08-27T02:00:00+00:00,17884.0,31329,49213.0
2023-08-27T04:00:00+00:00,15803.0,31639,47442.0
2023-08-27T06:00:00+00:00,16554.0,33364,49918.0
2023-08-27T09:00:00+00:00,18545.0,39594,58139.0
2023-08-27T10:00:00+00:00,18444.0,42032,60476.0
2023-08-27T11:30:00+00:00,,39779,
2023-08-27T13:00:00+00:00,15734.0,38045,53779.0
2023-08-27T21:00:00+00:00,18529.0,39535,58064.0
2023-08-28T05:30:00+00:00,,41432,
2023-08-28T08:30:00+00:00,,47064,
2023-08-28T11:00:00+00:00,23671.0,48258,71929.0
2023-08-28T11:30:00+00:00,,47769,
2023-08-28T12:00:00+00:00,23129.0,47450,70579.0
2023-08-28T14:00:00+00:00,21896.0,44979,66875.0
2023-08-28T14:30:00+00:00,,44529,
2023-08-28T15:30:00+00:00,,44254,
2023-08-28T20:30:00+00:00,,43534,
2023-08-28T22:00:00+00:00,25159.0,39933,65092.0
2023-08-28T22:30:00+00:00,,37628,
2023-08-29T04:00:00+00:00,28105.0,38429,66534.0
2023-08-29T04:30:00+00:00,,39621,
2023-08-29T10:30:00+00:00,,49661,
2023-08-29T18:30:00+00:00,,44625,
2023-08-29T19:00:00+00:00,27819.0,43888,71707.0
2023-08-29T19:30:00+00:00,,42759,
2023-08-29T22:00:00+00:00,23746.0,40507,64253.0
2023-08-29T23:00:00+00:00,22749.0,37976,60725.0
2023-08-30T03:30:00+00:00,,36771,
2023-08-30T07:30:00+00:00,,47146,
2023-08-30T08:30:00+00:00,,48243,
2023-08-30T10:30:00+00:00,,49692,
2023-08-30T11:30:00+00:00,,48454,
2023-08-30T12:30:00+00:00,,47380,
2023-08-30T17:30:00+00:00,,46068,
2023-08-30T21:00:00+00:00,24130.0,43517,67647.0
2023-08-31T01:30:00+00:00,,34739,
2023-08-31T05:30:00+00:00,,43817,
2023-08-31T06:00:00+00:00,31435.0,45418,76853.0
